         57803193 function calls (57780113 primitive calls) in 1302.028 seconds

   Ordered by: cumulative time
   List reduced from 1891 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1   38.838   38.838 1302.767 1302.767 c:\Users\anton\Documents\GitHub\BachelorProject\graph_default_5_firms.py:16(main)
2307923/2302601    1.549    0.000  478.429    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      101  461.640    4.571  461.640    4.571 {built-in method _pickle.load}
      101    0.012    0.000  459.428    4.549 <__array_function__ internals>:177(mean)
      101    3.091    0.031  459.410    4.549 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\fromnumeric.py:3345(mean)
      101    1.012    0.010  456.319    4.518 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\_methods.py:164(_mean)
     9125  432.658    0.047  432.658    0.047 {built-in method numpy.asanyarray}
      100  164.872    1.649  164.872    1.649 c:\Users\anton\Documents\GitHub\BachelorProject\graph_default_5_firms.py:38(<listcomp>)
        1    0.000    0.000   93.216   93.216 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\SIMULATOR.py:61(setup)
        1    0.007    0.007   93.216   93.216 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:55(set_priceranges)
  3807144   75.540    0.000   75.540    0.000 {built-in method numpy.array}
        1    0.968    0.968   52.292   52.292 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:81(set_state_space)
   759375    7.809    0.000   51.324    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\STATE.py:11(__init__)
        5   35.186    7.037   40.650    8.130 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning.py:18(initialize)
  2292117   31.796    0.000   31.796    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  2281728   11.300    0.000   27.255    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\utils\config.py:19(__call__)
  1522353    3.585    0.000   21.197    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:4(Profit)
