         601097498 function calls (601063866 primitive calls) in 1200.943 seconds

   Ordered by: cumulative time
   List reduced from 2259 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.793    0.113 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\_backend_tk.py:458(__init__)
        7    0.000    0.000    0.792    0.113 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backend_bases.py:2635(__init__)
        7    0.001    0.000    0.791    0.113 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\_backend_tk.py:601(__init__)


         601097498 function calls (601063866 primitive calls) in 1200.943 seconds

   Ordered by: internal time
   List reduced from 2259 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       20  882.381   44.119  882.381   44.119 {method 'acquire' of '_thread.lock' objects}
     6876  150.513    0.022  150.513    0.022 {built-in method numpy.array}
      300   93.655    0.312  145.896    0.486 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:12(<listcomp>)
200000100   18.254    0.000   18.254    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
200000100   17.544    0.000   17.544    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
200000100   16.443    0.000   16.443    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
      100    7.798    0.078    7.798    0.078 {built-in method _pickle.load}
        3    5.685    1.895  304.178  101.393 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:9(averaging)
23575/18501    1.771    0.000    3.705    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     7255    0.936    0.000    0.936    0.000 {built-in method numpy.asanyarray}
      180    0.886    0.005    0.886    0.005 {built-in method io.open}
    36954    0.712    0.000    0.712    0.000 {method 'items' of 'dict' objects}
       85    0.575    0.007    0.578    0.007 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    10327    0.456    0.000    0.456    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        8    0.428    0.053    0.428    0.053 {built-in method numpy.core._multiarray_umath.correlate}
        7    0.394    0.056    0.394    0.056 {built-in method _tkinter.create}
        1    0.366    0.366 1200.944 1200.944 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_mono_no_convergence_one_price.py:18(main)
    11607    0.221    0.000    0.222    0.000 {built-in method numpy.asarray}
       34    0.204    0.006    0.204    0.006 {built-in method matplotlib._path.update_path_extents}
       56    0.142    0.003    0.142    0.003 {method 'encode' of 'ImagingEncoder' objects}
     1190    0.116    0.000    0.116    0.000 {method 'call' of '_tkinter.tkapp' objects}
      363    0.089    0.000    0.090    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\_api\__init__.py:132(check_shape)
     1362    0.057    0.000    0.057    0.000 {method 'astype' of 'numpy.ndarray' objects}
       28    0.042    0.001    0.042    0.001 {method '__copy__' of 'numpy.ndarray' objects}
        8    0.040    0.005    0.040    0.005 {built-in method _winapi.CreateProcess}
        8    0.039    0.005    0.467    0.058 C:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:131(moving_average)
      112    0.032    0.000    0.032    0.000 {method 'write' of '_io.BufferedRandom' objects}
      279    0.030    0.000    0.030    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
      274    0.029    0.000    0.414    0.002 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\lines.py:666(recache)
17368/288    0.023    0.000    0.050    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\copy.py:128(deepcopy)
       34    0.018    0.001    0.018    0.001 {built-in method marshal.loads}
       49    0.018    0.000    0.018    0.000 {built-in method _winapi.WaitForSingleObject}
      304    0.017    0.000    0.468    0.002 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\_methods.py:164(_mean)
     2849    0.016    0.000    0.077    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\artist.py:1176(_update_props)
        6    0.016    0.003    0.016    0.003 {built-in method _imp.create_dynamic}
        8    0.016    0.002    0.016    0.002 {built-in method matplotlib._path.is_sorted_and_has_non_nan}
        1    0.014    0.014  317.946  317.946 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:20(make_graphs)
    24753    0.013    0.000    0.027    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\__init__.py:754(__getitem__)
      492    0.012    0.000    0.108    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\scipy\optimize\_numdiff.py:275(approx_derivative)
       34    0.012    0.000    0.012    0.000 {built-in method io.open_code}
    57632    0.012    0.000    0.017    0.000 {built-in method builtins.isinstance}
      304    0.012    0.000    0.014    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\_methods.py:67(_count_reduce_items)
    33452    0.012    0.000    0.017    0.000 {built-in method builtins.getattr}
      104    0.012    0.000    0.012    0.000 {built-in method nt._getfinalpathname}
      277    0.011    0.000    0.011    0.000 {built-in method nt.stat}
      342    0.011    0.000    0.076    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\text.py:358(_get_layout)
     2229    0.011    0.000    0.018    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\cbook.py:1743(normalize_kwargs)
