         174435000 function calls (170401252 primitive calls) in 644.008 seconds

   Ordered by: cumulative time
   List reduced from 2073 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000   31.421    4.489 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:3005(draw)
        3    0.000    0.000   28.262    9.421 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\legend.py:751(draw)
       28    0.000    0.000   28.174    1.006 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\offsetbox.py:54(get_offset)
  2098592   11.573    0.000   28.173    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\utils\config.py:19(__call__)
       28    0.000    0.000   28.163    1.006 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\offsetbox.py:297(get_offset)
        6    0.122    0.020   28.163    4.694 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\legend.py:734(_findoffset)
        6    0.002    0.000   28.042    4.674 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\legend.py:1160(_find_best_position)


         174435000 function calls (170401252 primitive calls) in 644.008 seconds

   Ordered by: internal time
   List reduced from 2073 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  4373875  284.826    0.000  284.826    0.000 {built-in method numpy.array}
19729946/15727327   27.361    0.000   93.030    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  7501473   25.758    0.000   25.758    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      101   24.978    0.247   24.978    0.247 {built-in method _pickle.load}
        1   24.870   24.870  644.013  644.013 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-1.py:16(main)
      100   21.207    0.212   21.207    0.212 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-1.py:63(<listcomp>)
      100   21.187    0.212   21.187    0.212 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-1.py:67(<listcomp>)
      100   21.130    0.211   21.130    0.211 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-1.py:59(<listcomp>)
   500152   11.711    0.000  122.075    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\scipy\optimize\_numdiff.py:275(approx_derivative)
  2098592   11.573    0.000   28.173    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\utils\config.py:19(__call__)
      332    9.569    0.029   19.104    0.058 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\transforms.py:569(count_contains)
   500152    9.237    0.000   71.003    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\scipy\optimize\_numdiff.py:566(_dense_difference)
  2081714    9.133    0.000   50.279    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:13(Specific_Profit)
    60822    7.663    0.000  196.360    0.003 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\scipy\optimize\_optimize.py:1375(_minimize_bfgs)
      284    7.408    0.026    7.408    0.026 {built-in method matplotlib._path.path_intersects_rectangle}
  3894694    6.357    0.000   18.255    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\fromnumeric.py:69(_wrapreduction)
  2095217    6.106    0.000   34.234    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:4(Profit)
  3146222    4.861    0.000    8.037    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\shape_base.py:23(atleast_1d)
  2081714    4.485    0.000   65.479    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\scipy\optimize\_differentiable_functions.py:132(fun_wrapped)
   270292    3.638    0.000  147.332    0.001 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\scipy\optimize\_linesearch.py:91(scalar_search_wolfe1)
      300    3.543    0.012    3.543    0.012 {method 'repeat' of 'numpy.ndarray' objects}
  1490270    3.430    0.000    8.617    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\numeric.py:2407(array_equal)
