         685375213 function calls (685329032 primitive calls) in 362.988 seconds

   Ordered by: cumulative time
   List reduced from 2044 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.291    0.291  363.246  363.246 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric3-1_one_price.py:20(main)
        1    0.033    0.033  358.589  358.589 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:20(make_graphs)
        4   14.665    3.666  343.012   85.753 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:9(averaging)
   162620  166.805    0.001  166.805    0.001 {built-in method numpy.array}
      400   96.631    0.242  154.789    0.387 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:12(<listcomp>)
170208064   14.670    0.000   14.670    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
170208064   14.554    0.000   14.554    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
170208064   14.532    0.000   14.532    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:91(<lambda>)
170208064   14.403    0.000   14.403    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
85353/78704    5.055    0.000   11.185    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      101    5.840    0.058    5.840    0.058 {built-in method _pickle.load}
     2180    0.003    0.000    4.994    0.002 <__array_function__ internals>:177(concatenate)
      400    0.001    0.000    4.763    0.012 <__array_function__ internals>:177(append)
      400    0.001    0.000    4.761    0.012 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\lib\function_base.py:5444(append)
        1    0.000    0.000    4.347    4.347 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\SIMULATOR.py:72(setup)
        1    0.000    0.000    4.347    4.347 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:60(set_priceranges)
       18    0.000    0.000    3.800    0.211 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\pyplot.py:3570(plot)
       18    0.000    0.000    3.648    0.203 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_axes.py:1476(plot)
        2    0.057    0.029    2.423    1.212 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning_one_price.py:19(initialize)
       36    0.007    0.000    2.383    0.066 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:233(__call__)
       18    0.001    0.000    2.375    0.132 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:401(_plot_args)
        9    0.000    0.000    2.321    0.258 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\pyplot.py:1114(savefig)
        9    0.000    0.000    2.321    0.258 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\figure.py:3234(savefig)
        9    0.000    0.000    2.321    0.258 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backend_bases.py:2052(print_figure)
        9    0.000    0.000    2.317    0.257 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backend_bases.py:2043(<lambda>)
        9    0.000    0.000    2.317    0.257 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\backend_agg.py:450(print_png)
        9    0.002    0.000    2.317    0.257 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\backend_agg.py:440(_print_pil)
     4674    0.003    0.000    2.292    0.000 <__array_function__ internals>:177(atleast_1d)
     4674    0.007    0.000    2.283    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\shape_base.py:23(atleast_1d)
    10762    2.275    0.000    2.275    0.000 {built-in method numpy.asanyarray}
       36    0.000    0.000    2.272    0.063 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\cbook.py:1348(_check_1d)
        2    0.074    0.037    2.094    1.047 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning_one_price.py:52(<dictcomp>)
        9    0.000    0.000    2.064    0.229 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\backend_agg.py:381(draw)
        9    0.000    0.000    2.058    0.229 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\artist.py:93(draw_wrapper)
   1027/9    0.003    0.000    2.058    0.229 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\artist.py:54(draw_wrapper)
        9    0.000    0.000    2.058    0.229 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\figure.py:3134(draw)
     18/9    0.000    0.000    2.053    0.228 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\image.py:114(_draw_list_compositing_images)
        9    0.000    0.000    2.052    0.228 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:3005(draw)
   101250    1.112    0.000    2.021    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:113(__init__)
        1    0.061    0.061    1.753    1.753 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:86(set_state_space)
    50625    0.412    0.000    1.692    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\STATE.py:11(__init__)
      416    0.004    0.000    1.523    0.004 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\lines.py:738(draw)
      404    0.001    0.000    1.435    0.004 <__array_function__ internals>:177(tile)
      404    0.005    0.000    1.434    0.004 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\lib\shape_base.py:1191(tile)
      400    1.426    0.004    1.426    0.004 {method 'repeat' of 'numpy.ndarray' objects}
       18    0.102    0.006    1.347    0.075 C:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:130(moving_average)
      133    0.000    0.000    1.297    0.010 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\backend_agg.py:95(draw_path)
      133    1.293    0.010    1.296    0.010 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       27    0.000    0.000    1.273    0.047 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:2300(add_line)
       27    0.001    0.000    1.265    0.047 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:2328(_update_line_limits)


         685375213 function calls (685329032 primitive calls) in 362.988 seconds

   Ordered by: internal time
   List reduced from 2044 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   162620  166.805    0.001  166.805    0.001 {built-in method numpy.array}
      400   96.631    0.242  154.789    0.387 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:12(<listcomp>)
170208064   14.670    0.000   14.670    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
        4   14.665    3.666  343.012   85.753 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:9(averaging)
170208064   14.554    0.000   14.554    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
170208064   14.532    0.000   14.532    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:91(<lambda>)
170208064   14.403    0.000   14.403    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
      101    5.840    0.058    5.840    0.058 {built-in method _pickle.load}
