         176035099 function calls (175987232 primitive calls) in 220.853 seconds

   Ordered by: cumulative time
   List reduced from 2107 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.221    0.221  236.035  236.035 c:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-2.py:16(main)
        1    0.008    0.008  194.893  194.893 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\SIMULATOR.py:194(simulate_sessions)
        2    0.000    0.000  194.883   97.442 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\SIMULATOR.py:89(session)
        2   15.686    7.843  154.762   77.381 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:103(simulate)
  4000000    2.948    0.000   86.970    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\FIRM.py:47(update_strategy)
  4000000   24.261    0.000   84.022    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning.py:68(update_strategy)
        3    0.000    0.000   54.063   18.021 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\SIMULATOR.py:69(setup)
        3    0.002    0.001   54.063   18.021 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:60(set_priceranges)
  4000004    2.994    0.000   50.994    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\FIRM.py:36(get_action)
  4000004   13.414    0.000   48.000    0.000 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning.py:46(get_action)
        6    0.264    0.044   43.618    7.270 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning.py:19(initialize)
        6    0.385    0.064   28.047    4.675 c:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning.py:44(<dictcomp>)
   303750    9.049    0.000   27.663    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:113(__init__)
 15018817   11.211    0.000   25.073    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:483(peekitem)
  4000000    4.028    0.000   21.753    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:232(__delitem__)
   303750    0.681    0.000   18.083    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:545(update)
