         704364985 function calls (704321401 primitive calls) in 392.985 seconds

   Ordered by: cumulative time
   List reduced from 2050 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      389    0.004    0.000    1.708    0.004 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\lines.py:738(draw)
      133    0.000    0.000    1.454    0.011 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\backends\backend_agg.py:95(draw_path)
      133    1.450    0.011    1.453    0.011 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}


         704364985 function calls (704321401 primitive calls) in 392.985 seconds

   Ordered by: internal time
   List reduced from 2050 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   161895  174.889    0.001  174.889    0.001 {built-in method numpy.array}
      400  101.980    0.255  165.582    0.414 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:12(<listcomp>)
        4   16.995    4.249  365.414   91.354 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:9(averaging)
174971393   16.072    0.000   16.072    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
174971393   16.008    0.000   16.008    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:91(<lambda>)
174971393   15.825    0.000   15.825    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
174971393   15.696    0.000   15.696    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
      101   10.425    0.103   10.425    0.103 {built-in method _pickle.load}
82926/76723    5.717    0.000   12.856    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
    10028    2.601    0.000    2.601    0.000 {built-in method numpy.asanyarray}
      400    1.956    0.005    1.956    0.005 {method 'repeat' of 'numpy.ndarray' objects}
      133    1.450    0.011    1.453    0.011 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
   101250    1.342    0.000    3.693    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:113(__init__)
      191    1.312    0.007    1.312    0.007 {built-in method io.open}
       18    1.296    0.072    1.296    0.072 {built-in method numpy.core._multiarray_umath.correlate}
   101564    1.241    0.000    1.241    0.000 {built-in method builtins.sorted}
    65568    0.946    0.000    0.946    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.581    0.581  394.867  394.867 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-2_half_price.py:18(main)
    15135    0.549    0.000    0.551    0.000 {built-in method numpy.asarray}
       52    0.545    0.010    0.545    0.010 {built-in method matplotlib._path.update_path_extents}
        9    0.457    0.051    0.457    0.051 {built-in method _tkinter.create}
    50625    0.439    0.000    1.792    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\STATE.py:11(__init__)
   101250    0.356    0.000    1.835    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sortedlist.py:323(update)
    53631    0.313    0.000    0.746    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\utils\config.py:20(__call__)
   105113    0.283    0.000    0.283    0.000 {method 'update' of 'dict' objects}
       72    0.193    0.003    0.193    0.003 {method 'encode' of 'ImagingEncoder' objects}
   101251    0.175    0.000    0.175    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:126(get_collusion_quotient)
     1530    0.156    0.000    0.156    0.000 {method 'call' of '_tkinter.tkapp' objects}
    50625    0.152    0.000    0.181    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\STATE.py:13(<listcomp>)
     1683    0.140    0.000    0.140    0.000 {method 'astype' of 'numpy.ndarray' objects}
   101250    0.124    0.000    2.241    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sorteddict.py:545(update)
       18    0.109    0.006    1.406    0.078 C:\Users\anton\Documents\GitHub\BachelorProject\utils\lib.py:130(moving_average)
       82    0.104    0.001    0.104    0.001 {method '__copy__' of 'numpy.ndarray' objects}
    56856    0.098    0.000    0.281    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\fromnumeric.py:69(_wrapreduction)
   203085    0.097    0.000    0.220    0.000 {method 'extend' of 'list' objects}
   202500    0.092    0.000    0.092    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sortedlist.py:353(<genexpr>)
      365    0.072    0.000    0.855    0.002 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\lines.py:666(recache)
    53961    0.070    0.000    0.346    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\fromnumeric.py:2188(sum)
        1    0.067    0.067    1.859    1.859 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\MARKET.py:86(set_state_space)
      144    0.062    0.000    0.062    0.000 {method 'write' of '_io.BufferedRandom' objects}
