         910815208 function calls (910778569 primitive calls) in 539.956 seconds

   Ordered by: cumulative time
   List reduced from 2041 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.920    0.920  539.979  539.979 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_3_firms.py:17(main)
        1    0.036    0.036  538.391  538.391 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:20(make_graphs)
        3   15.171    5.057  506.877  168.959 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:9(averaging)
    18379  244.694    0.013  244.694    0.013 {built-in method numpy.array}
      300  140.167    0.467  241.094    0.804 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:12(<listcomp>)
303121218   34.301    0.000   34.301    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
303121218   33.391    0.000   33.391    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
303121218   33.234    0.000   33.234    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
      101   21.637    0.214   21.637    0.214 {built-in method _pickle.load}
32691/26650    4.917    0.000   10.084    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     1900    0.002    0.000    4.886    0.003 <__array_function__ internals>:177(concatenate)
      300    0.001    0.000    4.629    0.015 <__array_function__ internals>:177(append)
      300    0.001    0.000    4.628    0.015 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\lib\function_base.py:5444(append)
       12    0.000    0.000    4.083    0.340 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\pyplot.py:3570(plot)
       12    0.000    0.000    3.950    0.329 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_axes.py:1476(plot)
       24    0.011    0.000    2.569    0.107 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:233(__call__)
       12    0.001    0.000    2.557    0.213 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_base.py:401(_plot_args)
     3803    0.003    0.000    2.461    0.001 <__array_function__ internals>:177(atleast_1d)
     3803    0.007    0.000    2.453    0.001 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\shape_base.py:23(atleast_1d)
     9010    2.445    0.000    2.445    0.000 {built-in method numpy.asanyarray}
       24    0.000    0.000    2.442    0.102 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\cbook.py:1348(_check_1d)
