         703545462 function calls (703500400 primitive calls) in 366.562 seconds

   Ordered by: cumulative time
   List reduced from 2044 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.281    0.281  366.579  366.579 C:\Users\anton\Documents\GitHub\BachelorProject\graph_default_assymetric2-1_one_price.py:17(main)
        1    0.032    0.032  365.832  365.832 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:20(make_graphs)
        4   14.403    3.601  349.874   87.468 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:9(averaging)
    18352  170.287    0.009  170.287    0.009 {built-in method numpy.array}
      400  100.274    0.251  158.085    0.395 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:12(<listcomp>)
175478589   14.753    0.000   14.753    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
175478589   14.567    0.000   14.567    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:91(<lambda>)
175478589   14.375    0.000   14.375    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
175478589   14.116    0.000   14.116    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
30985/25400    4.751    0.000   11.052    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      101    6.294    0.062    6.294    0.062 {built-in method _pickle.load}
     1914    0.002    0.000    4.723    0.002 <__array_function__ internals>:177(concatenate)
      400    0.001    0.000    4.488    0.011 <__array_function__ internals>:177(append)
      400    0.001    0.000    4.487    0.011 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\lib\function_base.py:5444(append)
       15    0.000    0.000    3.803    0.254 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\pyplot.py:3570(plot)
       15    0.000    0.000    3.666    0.244 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\matplotlib\axes\_axes.py:1476(plot)
